-4.2,-4.2
-4.2,-4.134
-4.2,-4.068
-4.2,-4.002
-4.2,-3.935
-4.2,-3.869
-4.2,-3.803
-4.2,-3.737
-4.2,-3.671
-4.2,-3.605
-4.2,-3.539
-4.2,-3.472
-4.2,-3.406
-4.2,-3.34
-4.2,-3.274
-4.2,-3.208
-4.2,-3.142
-4.2,-3.076
-4.2,-3.009
-4.2,-2.943
-4.2,-2.877
-4.2,-2.811
-4.2,-2.745
-4.2,-2.679
-4.2,-2.613
-4.2,-2.546
-4.2,-2.48
-4.2,-2.414
-4.2,-2.348
-4.2,-2.282
-4.2,-2.216
-4.2,-2.15
-4.2,-2.083
-4.2,-2.017
-4.2,-1.951
-4.2,-1.885
-4.2,-1.819
-4.2,-1.753
-4.2,-1.687
-4.2,-1.62
-4.2,-1.554
-4.2,-1.488
-4.2,-1.422
-4.2,-1.356
-4.2,-1.29
-4.2,-1.224
-4.2,-1.157
-4.2,-1.091
-4.2,-1.025
-4.2,-0.959
-4.2,-0.893
-4.2,-0.827
-4.2,-0.761
-4.2,-0.694
-4.2,-0.628
-4.2,-0.562
-4.2,-0.496
-4.2,-0.43
-4.2,-0.364
-4.2,-0.298
-4.2,-0.231
-4.2,-0.165
-4.2,-0.099
-4.2,-0.033
-4.2,0.033
-4.2,0.099
-4.2,0.165
-4.2,0.231
-4.2,0.298
-4.2,0.364
-4.2,0.43
-4.2,0.496
-4.2,0.562
-4.2,0.628
-4.2,0.694
-4.2,0.761
-4.2,0.827
-4.2,0.893
-4.2,0.959
-4.2,1.025
-4.2,1.091
-4.2,1.157
-4.2,1.224
-4.2,1.29
-4.2,1.356
-4.2,1.422
-4.2,1.488
-4.2,1.554
-4.2,1.62
-4.2,1.687
-4.2,1.753
-4.2,1.819
-4.2,1.885
-4.2,1.951
-4.2,2.017
-4.2,2.083
-4.2,2.15
-4.2,2.216
-4.2,2.282
-4.2,2.348
-4.2,2.414
-4.2,2.48
-4.2,2.546
-4.2,2.613
-4.2,2.679
-4.2,2.745
-4.2,2.811
-4.2,2.877
-4.2,2.943
-4.2,3.009
-4.2,3.076
-4.2,3.142
-4.2,3.208
-4.2,3.274
-4.2,3.34
-4.2,3.406
-4.2,3.472
-4.2,3.539
-4.2,3.605
-4.2,3.671
-4.2,3.737
-4.2,3.803
-4.2,3.869
-4.2,3.935
-4.2,4.002
-4.2,4.068
-4.2,4.134
-4.2,4.2
-4.134,-4.2
-4.134,-4.134
-4.134,-4.068
-4.134,-4.002
-4.134,-3.935
-4.134,-3.869
-4.134,-3.803
-4.134,-3.737
-4.134,-3.671
-4.134,-3.605
-4.134,-3.539
-4.134,-3.472
-4.134,-3.406
-4.134,-3.34
-4.134,-3.274
-4.134,-3.208
-4.134,-3.142
-4.134,-3.076
-4.134,-3.009
-4.134,-2.943
-4.134,-2.877
-4.134,-2.811
-4.134,-2.745
-4.134,-2.679
-4.134,-2.613
-4.134,-2.546
-4.134,-2.48
-4.134,-2.414
-4.134,-2.348
-4.134,-2.282
-4.134,-2.216
-4.134,-2.15
-4.134,-2.083
-4.134,-2.017
-4.134,-1.951
-4.134,-1.885
-4.134,-1.819
-4.134,-1.753
-4.134,-1.687
-4.134,-1.62
-4.134,-1.554
-4.134,-1.488
-4.134,-1.422
-4.134,-1.356
-4.134,-1.29
-4.134,-1.224
-4.134,-1.157
-4.134,-1.091
-4.134,-1.025
-4.134,-0.959
-4.134,-0.893
