-2.993,-0.197
-2.993,-0.118
-2.993,-0.039
-2.993,0.039
-2.993,0.118
-2.993,0.197
-2.944,-0.512
-2.944,-0.433
-2.944,-0.354
-2.944,-0.276
-2.944,-0.197
-2.944,-0.118
-2.944,-0.039
-2.944,0.039
-2.944,0.118
-2.944,0.197
-2.944,0.276
-2.944,0.354
-2.944,0.433
-2.944,0.512
-2.894,-0.748
-2.894,-0.669
-2.894,-0.591
-2.894,-0.512
-2.894,-0.433
-2.894,-0.354
-2.894,-0.276
-2.894,-0.197
-2.894,-0.118
-2.894,-0.039
-2.894,0.039
-2.894,0.118
-2.894,0.197
-2.894,0.276
-2.894,0.354
-2.894,0.433
-2.894,0.512
-2.894,0.591
-2.894,0.669
-2.894,0.748
-2.845,-0.906
-2.845,-0.827
-2.845,-0.748
-2.845,-0.669
-2.845,-0.591
-2.845,-0.512
-2.845,-0.433
-2.845,-0.354
-2.845,-0.276
-2.845,-0.197
-2.845,-0.118
-2.845,-0.039
-2.845,0.039
-2.845,0.118
-2.845,0.197
-2.845,0.276
-2.845,0.354
-2.845,0.433
-2.845,0.512
-2.845,0.591
-2.845,0.669
-2.845,0.748
-2.845,0.827
-2.845,0.906
-2.795,-1.063
-2.795,-0.984
-2.795,-0.906
-2.795,-0.827
-2.795,-0.748
-2.795,-0.669
-2.795,-0.591
-2.795,-0.512
-2.795,-0.433
-2.795,-0.354
-2.795,-0.276
-2.795,-0.197
-2.795,-0.118
-2.795,-0.039
-2.795,0.039
-2.795,0.118
-2.795,0.197
-2.795,0.276
-2.795,0.354
-2.795,0.433
-2.795,0.512
-2.795,0.591
-2.795,0.669
-2.795,0.748
-2.795,0.827
-2.795,0.906
-2.795,0.984
-2.795,1.063
-2.746,-1.142
-2.746,-1.063
-2.746,-0.984
-2.746,-0.906
-2.746,-0.827
-2.746,-0.748
-2.746,-0.669
-2.746,-0.591
-2.746,-0.512
-2.746,-0.433
-2.746,-0.354
-2.746,-0.276
-2.746,-0.197
-2.746,-0.118
-2.746,-0.039
-2.746,0.039
-2.746,0.118
-2.746,0.197
-2.746,0.276
-2.746,0.354
-2.746,0.433
-2.746,0.512
-2.746,0.591
-2.746,0.669
-2.746,0.748
-2.746,0.827
-2.746,0.906
-2.746,0.984
-2.746,1.063
-2.746,1.142
-2.696,-1.299
-2.696,-1.22
-2.696,-1.142
-2.696,-1.063
-2.696,-0.984
-2.696,-0.906
-2.696,-0.827
-2.696,-0.748
-2.696,-0.669
-2.696,-0.591
-2.696,-0.512
-2.696,-0.433
-2.696,-0.354
-2.696,-0.276
-2.696,-0.197
-2.696,-0.118
-2.696,-0.039
-2.696,0.039
-2.696,0.118
-2.696,0.197
-2.696,0.276
-2.696,0.354
-2.696,0.433
-2.696,0.512
-2.696,0.591
-2.696,0.669
-2.696,0.748
-2.696,0.827
-2.696,0.906
-2.696,0.984
-2.696,1.063
-2.696,1.142
-2.696,1.22
-2.696,1.299
-2.647,-1.378
