-0.2,-0.2,-0.2
-0.2,-0.2,-0.187
-0.2,-0.2,-0.174
-0.2,-0.2,-0.161
-0.2,-0.2,-0.148
-0.2,-0.2,-0.135
-0.2,-0.2,-0.123
-0.2,-0.2,-0.11
-0.2,-0.2,-0.097
-0.2,-0.2,-0.084
-0.2,-0.2,-0.071
-0.2,-0.2,-0.058
-0.2,-0.2,-0.045
-0.2,-0.2,-0.032
-0.2,-0.2,-0.019
-0.2,-0.2,-0.006
-0.2,-0.2,0.006
-0.2,-0.2,0.019
-0.2,-0.2,0.032
-0.2,-0.2,0.045
-0.2,-0.2,0.058
-0.2,-0.2,0.071
-0.2,-0.2,0.084
-0.2,-0.2,0.097
-0.2,-0.2,0.11
-0.2,-0.2,0.123
-0.2,-0.2,0.135
-0.2,-0.2,0.148
-0.2,-0.2,0.161
-0.2,-0.2,0.174
-0.2,-0.2,0.187
-0.2,-0.2,0.2
-0.2,-0.187,-0.2
-0.2,-0.187,-0.187
-0.2,-0.187,-0.174
-0.2,-0.187,-0.161
-0.2,-0.187,-0.148
-0.2,-0.187,-0.135
-0.2,-0.187,-0.123
-0.2,-0.187,-0.11
-0.2,-0.187,-0.097
-0.2,-0.187,-0.084
-0.2,-0.187,-0.071
-0.2,-0.187,-0.058
-0.2,-0.187,-0.045
-0.2,-0.187,-0.032
-0.2,-0.187,-0.019
-0.2,-0.187,-0.006
-0.2,-0.187,0.006
-0.2,-0.187,0.019
-0.2,-0.187,0.032
-0.2,-0.187,0.045
-0.2,-0.187,0.058
-0.2,-0.187,0.071
-0.2,-0.187,0.084
-0.2,-0.187,0.097
-0.2,-0.187,0.11
-0.2,-0.187,0.123
-0.2,-0.187,0.135
-0.2,-0.187,0.148
-0.2,-0.187,0.161
-0.2,-0.187,0.174
-0.2,-0.187,0.187
-0.2,-0.187,0.2
-0.2,-0.174,-0.2
-0.2,-0.174,-0.187
-0.2,-0.174,-0.174
-0.2,-0.174,-0.161
-0.2,-0.174,-0.148
-0.2,-0.174,-0.135
-0.2,-0.174,-0.123
-0.2,-0.174,-0.11
-0.2,-0.174,-0.097
-0.2,-0.174,-0.084
-0.2,-0.174,-0.071
-0.2,-0.174,-0.058
-0.2,-0.174,-0.045
-0.2,-0.174,-0.032
-0.2,-0.174,-0.019
-0.2,-0.174,-0.006
-0.2,-0.174,0.006
-0.2,-0.174,0.019
-0.2,-0.174,0.032
-0.2,-0.174,0.045
-0.2,-0.174,0.058
-0.2,-0.174,0.071
-0.2,-0.174,0.084
-0.2,-0.174,0.097
-0.2,-0.174,0.11
-0.2,-0.174,0.123
-0.2,-0.174,0.135
-0.2,-0.174,0.148
-0.2,-0.174,0.161
-0.2,-0.174,0.174
-0.2,-0.174,0.187
-0.2,-0.174,0.2
-0.2,-0.161,-0.2
-0.2,-0.161,-0.187
-0.2,-0.161,-0.174
-0.2,-0.161,-0.161
-0.2,-0.161,-0.148
-0.2,-0.161,-0.135
-0.2,-0.161,-0.123
-0.2,-0.161,-0.11
-0.2,-0.161,-0.097
-0.2,-0.161,-0.084
-0.2,-0.161,-0.071
-0.2,-0.161,-0.058
-0.2,-0.161,-0.045
-0.2,-0.161,-0.032
-0.2,-0.161,-0.019
-0.2,-0.161,-0.006
-0.2,-0.161,0.006
-0.2,-0.161,0.019
-0.2,-0.161,0.032
-0.2,-0.161,0.045
-0.2,-0.161,0.058
-0.2,-0.161,0.071
-0.2,-0.161,0.084
-0.2,-0.161,0.097
-0.2,-0.161,0.11
-0.2,-0.161,0.123
-0.2,-0.161,0.135
-0.2,-0.161,0.148
-0.2,-0.161,0.161
-0.2,-0.161,0.174
-0.2,-0.161,0.187
-0.2,-0.161,0.2
-0.2,-0.148,-0.2
-0.2,-0.148,-0.187
-0.2,-0.148,-0.174
-0.2,-0.148,-0.161
-0.2,-0.148,-0.148
-0.2,-0.148,-0.135
-0.2,-0.148,-0.123
-0.2,-0.148,-0.11
-0.2,-0.148,-0.097
-0.2,-0.148,-0.084
-0.2,-0.148,-0.071
-0.2,-0.148,-0.058
-0.2,-0.148,-0.045
-0.2,-0.148,-0.032
-0.2,-0.148,-0.019
-0.2,-0.148,-0.006
-0.2,-0.148,0.006
