-2.2,-1.711,-1.921
-2.2,-1.711,-1.851
-2.2,-1.711,-1.781
-2.2,-1.711,-1.711
-2.2,-1.711,-1.641
-2.2,-1.711,-1.571
-2.2,-1.711,-1.502
-2.2,-1.711,-1.432
-2.2,-1.711,-1.362
-2.2,-1.711,-1.292
-2.2,-1.711,-1.222
-2.2,-1.711,-1.152
-2.2,-1.711,-1.083
-2.2,-1.711,-1.013
-2.2,-1.711,-0.943
-2.2,-1.711,-0.873
-2.2,-1.711,-0.803
-2.2,-1.711,-0.733
-2.2,-1.711,-0.663
-2.2,-1.711,-0.594
-2.2,-1.711,-0.524
-2.2,-1.711,-0.454
-2.2,-1.711,-0.384
-2.2,-1.711,-0.314
-2.2,-1.711,-0.244
-2.2,-1.711,-0.175
-2.2,-1.711,-0.105
-2.2,-1.711,-0.035
-2.2,-1.711,0.035
-2.2,-1.711,0.105
-2.2,-1.711,0.175
-2.2,-1.711,0.244
-2.2,-1.711,0.314
-2.2,-1.711,0.384
-2.2,-1.711,0.454
-2.2,-1.711,0.524
-2.2,-1.711,0.594
-2.2,-1.711,0.663
-2.2,-1.711,0.733
-2.2,-1.711,0.803
-2.2,-1.711,0.873
-2.2,-1.711,0.943
-2.2,-1.711,1.013
-2.2,-1.711,1.083
-2.2,-1.711,1.152
-2.2,-1.711,1.222
-2.2,-1.711,1.292
-2.2,-1.711,1.362
-2.2,-1.711,1.432
-2.2,-1.711,1.502
-2.2,-1.711,1.571
-2.2,-1.711,1.641
-2.2,-1.711,1.711
-2.2,-1.711,1.781
-2.2,-1.711,1.851
-2.2,-1.711,1.921
-2.2,-1.711,1.99
-2.2,-1.711,2.06
-2.2,-1.711,2.13
-2.2,-1.711,2.2
-2.2,-1.641,-2.2
-2.2,-1.641,-2.13
-2.2,-1.641,-2.06
-2.2,-1.641,-1.99
-2.2,-1.641,-1.921
-2.2,-1.641,-1.851
-2.2,-1.641,-1.781
-2.2,-1.641,-1.711
-2.2,-1.641,-1.641
-2.2,-1.641,-1.571
-2.2,-1.641,-1.502
-2.2,-1.641,-1.432
-2.2,-1.641,-1.362
-2.2,-1.641,-1.292
-2.2,-1.641,-1.222
-2.2,-1.641,-1.152
-2.2,-1.641,-1.083
-2.2,-1.641,-1.013
-2.2,-1.641,-0.943
-2.2,-1.641,-0.873
-2.2,-1.641,-0.803
-2.2,-1.641,-0.733
-2.2,-1.641,-0.663
-2.2,-1.641,-0.594
-2.2,-1.641,-0.524
-2.2,-1.641,-0.454
-2.2,-1.641,-0.384
-2.2,-1.641,-0.314
-2.2,-1.641,-0.244
-2.2,-1.641,-0.175
-2.2,-1.641,-0.105
-2.2,-1.641,-0.035
-2.2,-1.641,0.035
-2.2,-1.641,0.105
-2.2,-1.641,0.175
-2.2,-1.641,0.244
-2.2,-1.641,0.314
-2.2,-1.641,0.384
-2.2,-1.641,0.454
-2.2,-1.641,0.524
-2.2,-1.641,0.594
-2.2,-1.641,0.663
-2.2,-1.641,0.733
-2.2,-1.641,0.803
-2.2,-1.641,0.873
-2.2,-1.641,0.943
-2.2,-1.641,1.013
-2.2,-1.641,1.083
-2.2,-1.641,1.152
-2.2,-1.641,1.222
-2.2,-1.641,1.292
-2.2,-1.641,1.362
-2.2,-1.641,1.432
-2.2,-1.641,1.502
-2.2,-1.641,1.571
-2.2,-1.641,1.641
-2.2,-1.641,1.711
-2.2,-1.641,1.781
-2.2,-1.641,1.851
-2.2,-1.641,1.921
-2.2,-1.641,1.99
-2.2,-1.641,2.06
-2.2,-1.641,2.13
-2.2,-1.641,2.2
-2.2,-1.571,-2.2
-2.2,-1.571,-2.13
-2.2,-1.571,-2.06
-2.2,-1.571,-1.99
-2.2,-1.571,-1.921
-2.2,-1.571,-1.851
-2.2,-1.571,-1.781
-2.2,-1.571,-1.711
-2.2,-1.571,-1.641
-2.2,-1.571,-1.571
-2.2,-1.571,-1.502
-2.2,-1.571,-1.432
-2.2,-1.571,-1.362
-2.2,-1.571,-1.292
-2.2,-1.571,-1.222
-2.2,-1.571,-1.152
-2.2,-1.571,-1.083
-2.2,-1.571,-1.013
-2.2,-1.571,-0.943
-2.2,-1.571,-0.873
-2.2,-1.571,-0.803
-2.2,-1.571,-0.733
-2.2,-1.571,-0.663
-2.2,-1.571,-0.594
-2.2,-1.571,-0.524
-2.2,-1.571,-0.454
-2.2,-1.571,-0.384
-2.2,-1.571,-0.314
-2.2,-1.571,-0.244
-2.2,-1.571,-0.175
-2.2,-1.571,-0.105
-2.2,-1.571,-0.035
-2.2,-1.571,0.035
-2.2,-1.571,0.105
-2.2,-1.571,0.175
-2.2,-1.571,0.244
-2.2,-1.571,0.314
-2.2,-1.571,0.384
-2.2,-1.571,0.454
-2.2,-1.571,0.524
-2.2,-1.571,0.594
-2.2,-1.571,0.663
-2.2,-1.571,0.733
-2.2,-1.571,0.803
-2.2,-1.571,0.873
-2.2,-1.571,0.943
-2.2,-1.571,1.013
-2.2,-1.571,1.083
-2.2,-1.571,1.152
-2.2,-1.571,1.222
-2.2,-1.571,1.292
-2.2,-1.571,1.362
-2.2,-1.571,1.432
-2.2,-1.571,1.502
-2.2,-1.571,1.571
-2.2,-1.571,1.641
-2.2,-1.571,1.711
-2.2,-1.571,1.781
-2.2,-1.571,1.851
-2.2,-1.571,1.921
-2.2,-1.571,1.99
-2.2,-1.571,2.06
-2.2,-1.571,2.13
-2.2,-1.571,2.2
-2.2,-1.502,-2.2
-2.2,-1.502,-2.13
-2.2,-1.502,-2.06
-2.2,-1.502,-1.99
-2.2,-1.502,-1.921
-2.2,-1.502,-1.851
-2.2,-1.502,-1.781
-2.2,-1.502,-1.711
-2.2,-1.502,-1.641
-2.2,-1.502,-1.571
-2.2,-1.502,-1.502
-2.2,-1.502,-1.432
-2.2,-1.502,-1.362
-2.2,-1.502,-1.292
-2.2,-1.502,-1.222
-2.2,-1.502,-1.152
-2.2,-1.502,-1.083
-2.2,-1.502,-1.013
-2.2,-1.502,-0.943
-2.2,-1.502,-0.873
-2.2,-1.502,-0.803
-2.2,-1.502,-0.733
-2.2,-1.502,-0.663
-2.2,-1.502,-0.594
-2.2,-1.502,-0.524
-2.2,-1.502,-0.454
-2.2,-1.502,-0.384
-2.2,-1.502,-0.314
-2.2,-1.502,-0.244
-2.2,-1.502,-0.175
-2.2,-1.502,-0.105
-2.2,-1.502,-0.035
-2.2,-1.502,0.035
-2.2,-1.502,0.105
-2.2,-1.502,0.175
-2.2,-1.502,0.244
-2.2,-1.502,0.314
-2.2,-1.502,0.384
-2.2,-1.502,0.454
-2.2,-1.502,0.524
-2.2,-1.502,0.594
-2.2,-1.502,0.663
-2.2,-1.502,0.733
-2.2,-1.502,0.803
-2.2,-1.502,0.873
-2.2,-1.502,0.943
-2.2,-1.502,1.013
-2.2,-1.502,1.083
-2.2,-1.502,1.152
-2.2,-1.502,1.222
-2.2,-1.502,1.292
-2.2,-1.502,1.362
-2.2,-1.502,1.432
-2.2,-1.502,1.502
-2.2,-1.502,1.571
-2.2,-1.502,1.641
-2.2,-1.502,1.711
-2.2,-1.502,1.781
-2.2,-1.502,1.851
-2.2,-1.502,1.921
-2.2,-1.502,1.99
-2.2,-1.502,2.06
-2.2,-1.502,2.13
-2.2,-1.502,2.2
-2.2,-1.432,-2.2
-2.2,-1.432,-2.13
-2.2,-1.432,-2.06
-2.2,-1.432,-1.99
-2.2,-1.432,-1.921
-2.2,-1.432,-1.851
-2.2,-1.432,-1.781
-2.2,-1.432,-1.711
-2.2,-1.432,-1.641
-2.2,-1.432,-1.571
-2.2,-1.432,-1.502
-2.2,-1.432,-1.432
-2.2,-1.432,-1.362
-2.2,-1.432,-1.292
-2.2,-1.432,-1.222
-2.2,-1.432,-1.152
-2.2,-1.432,-1.083
-2.2,-1.432,-1.013
-2.2,-1.432,-0.943
-2.2,-1.432,-0.873
-2.2,-1.432,-0.803
-2.2,-1.432,-0.733
-2.2,-1.432,-0.663
-2.2,-1.432,-0.594
-2.2,-1.432,-0.524
-2.2,-1.432,-0.454
-2.2,-1.432,-0.384
-2.2,-1.432,-0.314
-2.2,-1.432,-0.244
-2.2,-1.432,-0.175
-2.2,-1.432,-0.105
-2.2,-1.432,-0.035
-2.2,-1.432,0.035
-2.2,-1.432,0.105
-2.2,-1.432,0.175
-2.2,-1.432,0.244
-2.2,-1.432,0.314
-2.2,-1.432,0.384
-2.2,-1.432,0.454
-2.2,-1.432,0.524
-2.2,-1.432,0.594
-2.2,-1.432,0.663
-2.2,-1.432,0.733
-2.2,-1.432,0.803
-2.2,-1.432,0.873
-2.2,-1.432,0.943
-2.2,-1.432,1.013
-2.2,-1.432,1.083
-2.2,-1.432,1.152
-2.2,-1.432,1.222
-2.2,-1.432,1.292
-2.2,-1.432,1.362
-2.2,-1.432,1.432
-2.2,-1.432,1.502
-2.2,-1.432,1.571
-2.2,-1.432,1.641
-2.2,-1.432,1.711
-2.2,-1.432,1.781
-2.2,-1.432,1.851
-2.2,-1.432,1.921
-2.2,-1.432,1.99
-2.2,-1.432,2.06
-2.2,-1.432,2.13
-2.2,-1.432,2.2
-2.2,-1.362,-2.2
-2.2,-1.362,-2.13
-2.2,-1.362,-2.06
-2.2,-1.362,-1.99
-2.2,-1.362,-1.921
-2.2,-1.362,-1.851
-2.2,-1.362,-1.781
-2.2,-1.362,-1.711
-2.2,-1.362,-1.641
-2.2,-1.362,-1.571
-2.2,-1.362,-1.502
-2.2,-1.362,-1.432
-2.2,-1.362,-1.362
-2.2,-1.362,-1.292
-2.2,-1.362,-1.222
-2.2,-1.362,-1.152
-2.2,-1.362,-1.083
-2.2,-1.362,-1.013
-2.2,-1.362,-0.943
-2.2,-1.362,-0.873
-2.2,-1.362,-0.803
-2.2,-1.362,-0.733
-2.2,-1.362,-0.663
-2.2,-1.362,-0.594
-2.2,-1.362,-0.524
-2.2,-1.362,-0.454
-2.2,-1.362,-0.384
-2.2,-1.362,-0.314
-2.2,-1.362,-0.244
-2.2,-1.362,-0.175
-2.2,-1.362,-0.105
-2.2,-1.362,-0.035
-2.2,-1.362,0.035
-2.2,-1.362,0.105
-2.2,-1.362,0.175
-2.2,-1.362,0.244
-2.2,-1.362,0.314
-2.2,-1.362,0.384
-2.2,-1.362,0.454
-2.2,-1.362,0.524
-2.2,-1.362,0.594
-2.2,-1.362,0.663
-2.2,-1.362,0.733
-2.2,-1.362,0.803
-2.2,-1.362,0.873
-2.2,-1.362,0.943
-2.2,-1.362,1.013
-2.2,-1.362,1.083
-2.2,-1.362,1.152
-2.2,-1.362,1.222
-2.2,-1.362,1.292
-2.2,-1.362,1.362
-2.2,-1.362,1.432
-2.2,-1.362,1.502
-2.2,-1.362,1.571
-2.2,-1.362,1.641
-2.2,-1.362,1.711
-2.2,-1.362,1.781
-2.2,-1.362,1.851
-2.2,-1.362,1.921
-2.2,-1.362,1.99
-2.2,-1.362,2.06
-2.2,-1.362,2.13
-2.2,-1.362,2.2
-2.2,-1.292,-2.2
-2.2,-1.292,-2.13
-2.2,-1.292,-2.06
-2.2,-1.292,-1.99
-2.2,-1.292,-1.921
-2.2,-1.292,-1.851
-2.2,-1.292,-1.781
-2.2,-1.292,-1.711
-2.2,-1.292,-1.641
-2.2,-1.292,-1.571
-2.2,-1.292,-1.502
-2.2,-1.292,-1.432
-2.2,-1.292,-1.362
-2.2,-1.292,-1.292
-2.2,-1.292,-1.222
-2.2,-1.292,-1.152
-2.2,-1.292,-1.083
-2.2,-1.292,-1.013
-2.2,-1.292,-0.943
-2.2,-1.292,-0.873
-2.2,-1.292,-0.803
-2.2,-1.292,-0.733
-2.2,-1.292,-0.663
-2.2,-1.292,-0.594
-2.2,-1.292,-0.524
-2.2,-1.292,-0.454
-2.2,-1.292,-0.384
-2.2,-1.292,-0.314
-2.2,-1.292,-0.244
-2.2,-1.292,-0.175
-2.2,-1.292,-0.105
-2.2,-1.292,-0.035
-2.2,-1.292,0.035
-2.2,-1.292,0.105
-2.2,-1.292,0.175
-2.2,-1.292,0.244
-2.2,-1.292,0.314
-2.2,-1.292,0.384
-2.2,-1.292,0.454
-2.2,-1.292,0.524
-2.2,-1.292,0.594
-2.2,-1.292,0.663
-2.2,-1.292,0.733
-2.2,-1.292,0.803
-2.2,-1.292,0.873
-2.2,-1.292,0.943
-2.2,-1.292,1.013
-2.2,-1.292,1.083
-2.2,-1.292,1.152
-2.2,-1.292,1.222
-2.2,-1.292,1.292
-2.2,-1.292,1.362
-2.2,-1.292,1.432
-2.2,-1.292,1.502
-2.2,-1.292,1.571
-2.2,-1.292,1.641
-2.2,-1.292,1.711
-2.2,-1.292,1.781
-2.2,-1.292,1.851
-2.2,-1.292,1.921
-2.2,-1.292,1.99
-2.2,-1.292,2.06
-2.2,-1.292,2.13
-2.2,-1.292,2.2
-2.2,-1.222,-2.2
-2.2,-1.222,-2.13
-2.2,-1.222,-2.06
-2.2,-1.222,-1.99
-2.2,-1.222,-1.921
-2.2,-1.222,-1.851
-2.2,-1.222,-1.781
-2.2,-1.222,-1.711
-2.2,-1.222,-1.641
-2.2,-1.222,-1.571
-2.2,-1.222,-1.502
-2.2,-1.222,-1.432
-2.2,-1.222,-1.362
-2.2,-1.222,-1.292
-2.2,-1.222,-1.222
-2.2,-1.222,-1.152
-2.2,-1.222,-1.083
-2.2,-1.222,-1.013
-2.2,-1.222,-0.943
-2.2,-1.222,-0.873
-2.2,-1.222,-0.803
-2.2,-1.222,-0.733
-2.2,-1.222,-0.663
-2.2,-1.222,-0.594
-2.2,-1.222,-0.524
-2.2,-1.222,-0.454
-2.2,-1.222,-0.384
-2.2,-1.222,-0.314
-2.2,-1.222,-0.244
-2.2,-1.222,-0.175
-2.2,-1.222,-0.105
-2.2,-1.222,-0.035
-2.2,-1.222,0.035
-2.2,-1.222,0.105
-2.2,-1.222,0.175
-2.2,-1.222,0.244
-2.2,-1.222,0.314
-2.2,-1.222,0.384
-2.2,-1.222,0.454
-2.2,-1.222,0.524
-2.2,-1.222,0.594
-2.2,-1.222,0.663
-2.2,-1.222,0.733
-2.2,-1.222,0.803
-2.2,-1.222,0.873
-2.2,-1.222,0.943
-2.2,-1.222,1.013
-2.2,-1.222,1.083
-2.2,-1.222,1.152
-2.2,-1.222,1.222
-2.2,-1.222,1.292
-2.2,-1.222,1.362
-2.2,-1.222,1.432
-2.2,-1.222,1.502
-2.2,-1.222,1.571
-2.2,-1.222,1.641
-2.2,-1.222,1.711
-2.2,-1.222,1.781
-2.2,-1.222,1.851
-2.2,-1.222,1.921
-2.2,-1.222,1.99
-2.2,-1.222,2.06
-2.2,-1.222,2.13
-2.2,-1.222,2.2
-2.2,-1.152,-2.2
-2.2,-1.152,-2.13
-2.2,-1.152,-2.06
-2.2,-1.152,-1.99
-2.2,-1.152,-1.921
